,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,72.55,72.55,72.55,72.55,72.55,72.55,72.55,72.55,72.55,72.55,72.55,72.55
DIIs,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Public,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.43,27.44,27.44,27.44,27.44
No. of Shareholders,3263.0,3261.0,3257.0,3252.0,3254.0,3253.0,3248.0,3243.0,3241.0,3245.0,3240.0,3232.0
