,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,27,41,41,41,41,41,41,41,41,41,41,41,41
Reserves,12,11,12,21,40,73,76,80,86,98,137,169,193
Borrowings,103,125,129,146,211,256,277,378,387,296,299,332,427
Other Liabilities,18,74,129,179,201,235,282,226,234,255,377,491,463
Total Liabilities,161,251,311,386,492,604,676,725,748,689,854,1033,1124
Fixed Assets,3,4,5,5,5,13,27,11,20,20,21,22,22
CWIP,0,5,0,0,0,0,0,0,0,0,0,0,0
Investments,2,0,6,1,5,0,0,0,0,0,0,0,0
Other Assets,156,242,300,380,482,591,648,715,728,668,834,1011,1102
Total Assets,161,251,311,386,492,604,676,725,748,689,854,1033,1124
