,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,18.41,18.41,18.41,18.41,18.41,18.41,18.41,18.41,18.41,18.41,18.41,18.41,18.41
Reserves,-21.86,-22.21,-22.43,-22.67,-22.87,-24.48,-24.57,-24.96,-25.17,-25.35,-25.33,-25.51,-25.53
Borrowings,8.15,8.0,8.04,8.04,8.09,8.24,8.45,9.38,9.56,9.63,10.67,10.62,10.62
Other Liabilities,2.61,2.38,11.24,2.54,2.95,7.26,3.5700000000000003,14.67,10.48,9.3,1.75,1.78,1.8
Total Liabilities,7.31,6.58,15.26,6.32,6.58,9.43,5.86,17.5,13.28,11.99,5.5,5.3,5.3
Fixed Assets,1.38,1.28,1.19,1.11,1.03,0.94,0.87,0.79,0.72,0.62,0.6000000000000001,0.5700000000000001,0.56
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,5.93,5.3,14.07,5.21,5.55,8.49,4.99,16.71,12.56,11.37,4.9,4.73,4.74
Total Assets,7.31,6.58,15.26,6.32,6.58,9.43,5.86,17.5,13.28,11.99,5.5,5.3,5.3
