,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,31.55,38.24,39.39,29.82,33.27,31.22,33.18,22.75,18.93,21.68,21.51,18.87,16.46
Expenses,30.71,34.15,39.83,28.24,32.07,29.79,31.18,21.88,18.74,20.49,19.8,17.91,15.5
Operating Profit,0.84,4.09,-0.44,1.58,1.2,1.43,2.0,0.87,0.19,1.19,1.71,0.96,0.96
OPM %,2.66,10.7,-1.12,5.3,3.61,4.58,6.03,3.82,1.0,5.49,7.95,5.09,5.83
Other Income,0.43,0.26,0.93,0.47,0.86,0.41,-0.33,0.78,0.75,0.56,-0.17,0.33,0.79
Interest,0.92,3.27,1.29,1.32,1.16,0.99,1.17,0.98,1.08,0.99,0.92,1.0,1.31
Depreciation,0.77,0.82,0.71,0.7,0.79,0.75,0.47,0.62,0.61,0.61,0.52,0.51,0.52
Profit before tax,-0.42,0.26,-1.51,0.03,0.11,0.1,0.03,0.05,-0.75,0.15,0.1,-0.22,-0.08
Tax %,0.0,0.0,1.32,0.0,0.0,0.0,-933.33,0.0,0.0,0.0,-610.0,0.0,0.0
Net Profit,-0.42,0.26,-1.48,0.02,0.11,0.1,0.31,0.05,-0.75,0.15,0.71,-0.22,-0.08
EPS in Rs,-0.04,0.03,-0.15,0.0,0.01,0.01,0.03,0.01,-0.08,0.02,0.07,-0.02,-0.01
