,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10.01,10.01,10.01,9.93,9.93,9.93,9.93,9.93,9.93,9.93,9.93,9.93,9.93
Reserves,17.55,20.37,12.14,15.58,22.46,32.74,33.15,35.29,35.8,33.58,34.17,34.34,
Borrowings,104.06,98.12,90.63,68.85,56.53,41.43,62.26,67.79,66.02,55.83,45.42,38.95,
Other Liabilities,7.08,10.48,9.84,4.6,6.59,11.1,12.5,14.13,9.78,4.73,4.52,3.85,
Total Liabilities,138.7,138.98,122.62,98.96,95.51,95.2,117.84,127.14,121.53,104.07,94.04,87.07,
Fixed Assets,50.04,41.87,33.39,22.98,21.35,24.68,24.56,30.42,32.43,32.15,27.77,24.58,
CWIP,2.85,1.31,0.0,0.0,0.0,0.53,0.0,4.84,4.59,0.0,0.0,0.0,
Investments,1.59,2.02,1.89,1.52,2.22,0.96,1.81,0.91,0.62,0.91,0.51,0.53,
Other Assets,84.22,93.78,87.34,74.46,71.94,69.03,91.47,90.97,83.89,71.01,65.76,61.96,
Total Assets,138.7,138.98,122.62,98.96,95.51,95.2,117.84,127.14,121.53,104.07,94.04,87.07,
