,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,72,63,48,50,40,43,43,58,54,75,93,58
Inventory Days,42,41,46,40,43,63,52,62,66,192,72,52
Days Payable,134,71,72,90,78,90,79,81,91,166,101,52
Cash Conversion Cycle,-20,33,22,0,5,16,17,39,29,102,65,58
Working Capital Days,115,75,124,93,90,104,108,123,119,369,183,132
ROCE %,24,14,16,14,14,17,16,17,8,-9,5,14
