,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.9,10.9,10.9,10.9,10.9
Reserves,-5.6,-6.02,-6.49,-7.96,-9.03,-9.88,-11.32,-12.91,-12.09,-9.83,-6.75,-3.41,-1.72
Borrowings,2.39,2.66,4.1,7.1,7.61,9.03,9.43,11.61,11.87,13.13,13.02,15.62,15.98
Other Liabilities,0.09,0.09,0.12,0.25,1.66,1.62,2.07,1.42,2.91,2.41,2.45,2.66,2.71
Total Liabilities,1.88,1.73,2.73,4.39,5.24,5.77,5.18,5.12,13.59,16.61,19.62,25.77,27.87
Fixed Assets,1.6800000000000002,1.49,1.41,3.3,3.5700000000000003,3.49,3.47,3.48,7.03,7.26,9.3,8.63,8.78
CWIP,0.0,0.0,0.28,0.0,0.0,0.54,0.0,0.0,0.0,1.6,0.0,1.59,1.6800000000000002
Investments,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.07,0.07,0.07,0.07,0.07
Other Assets,0.2,0.24,1.04,1.08,1.66,1.73,1.7000000000000002,1.63,6.49,7.68,10.25,15.48,17.34
Total Assets,1.88,1.73,2.73,4.39,5.24,5.77,5.18,5.12,13.59,16.61,19.62,25.77,27.87
