,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.0,3.0,3.0,3.13,3.13,3.13,3.13,3.13,3.13,3.13,3.13,3.13,3.13
Reserves,4.38,4.98,4.83,5.31,5.6,5.72,5.69,6.15,6.88,7.34,7.63,7.92,8.16
Borrowings,0.98,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.24,0.31,0.4
Other Liabilities,1.27,0.59,0.12,0.09,0.09,0.08,0.11,0.07,0.15,0.12,0.11,0.19,0.11
Total Liabilities,9.63,8.57,7.95,8.53,8.82,8.93,8.94,9.35,10.16,10.59,11.11,11.55,11.8
Fixed Assets,0.12,0.78,0.6900000000000001,0.55,0.44,0.34,0.24,0.14,0.04,0.0,0.0,0.01,0.01
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,1.92,0.15,0.14,0.07,0.07,0.06,0.01,0.0,0.0,0.0,0.01,0.01,0.01
Other Assets,7.59,7.64,7.12,7.91,8.31,8.53,8.69,9.21,10.12,10.59,11.1,11.53,11.78
Total Assets,9.63,8.57,7.95,8.53,8.82,8.93,8.94,9.35,10.16,10.59,11.11,11.55,11.8
