,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,271.79,381.25,312.78,251.77,392.74,589.57,165.13,186.01,176.25,129.87,153.31,127.6,208.7
Expenses,239.6,334.39,272.62,215.98,344.33,509.69,149.7,162.87,156.08,115.8,146.81,116.65,196.67
Operating Profit,32.19,46.86,40.16,35.79,48.41,79.88,15.43,23.14,20.17,14.07,6.5,10.95,12.03
OPM %,11.84,12.29,12.84,14.22,12.33,13.55,9.34,12.44,11.44,10.83,4.24,8.58,5.76
Other Income,0.51,0.23,0.33,0.88,10.85,5.4,0.09,0.24,0.13,0.16,4.61,0.97,3.2
Interest,11.26,12.05,7.42,6.49,7.34,6.48,3.1,2.05,2.71,1.9,1.92,2.02,2.36
Depreciation,15.65,18.32,20.08,14.58,18.14,17.32,7.02,6.57,6.32,7.27,6.12,7.04,6.4
Profit before tax,5.79,16.72,12.99,15.6,33.78,61.48,5.4,14.76,11.27,5.06,3.07,2.86,6.47
Tax %,-8.98,3.89,31.56,25.9,20.87,28.55,-47.96,29.13,20.76,-30.24,25.08,14.69,38.02
Net Profit,6.32,16.07,8.89,11.55,26.72,43.92,7.98,10.46,8.93,6.59,2.31,2.44,4.01
EPS in Rs,0.53,1.34,0.74,0.96,2.22,3.65,0.66,0.87,0.74,0.55,0.17,0.18,0.29
