,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,-2.36,0.03,0.67,-0.66,0.52,-0.59,1.45,0.67,-0.22
Cash from Investing Activity,,-0.02,0.01,-0.01,0.0,0.0,0.04,-0.5700000000000001,-1.44,0.13
Cash from Financing Activity,,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Cash Flow,,0.0,0.04,0.66,-0.66,0.52,-0.55,0.88,-0.77,-0.09
