,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.4,3.44,17.21,17.21,17.21,17.21,17.21,17.54,17.54,17.54,17.54,17.54,17.54
Reserves,16.23,16.37,2.72,2.86,3.09,3.31,4.11,7.58,3.66,3.87,4.69,6.62,4.8
Borrowings,0.49,0.0,0.21,0.14,0.27,0.42,3.62,3.25,10.74,7.46,6.19,7.67,7.21
Other Liabilities,2.39,3.6,3.36,2.13,1.24,2.31,3.49,4.01,4.06,21.75,9.39,13.24,4.63
Total Liabilities,22.51,23.41,23.5,22.34,21.81,23.25,28.43,32.38,36.0,50.62,37.81,45.07,34.18
Fixed Assets,5.79,5.28,5.09,4.48,5.59,5.85,6.15,5.59,8.11,7.53,6.2,6.22,5.6
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.53,1.53,1.53,1.81,1.81
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.2,4.2,4.2,4.2,4.2
Other Assets,16.72,18.13,18.41,17.86,16.22,17.4,22.28,21.31,22.16,37.36,25.88,32.84,22.57
Total Assets,22.51,23.41,23.5,22.34,21.81,23.25,28.43,32.38,36.0,50.62,37.81,45.07,34.18
