,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0,3,6,7,19
Reserves,1,2,9,25,79
Borrowings,4,17,28,71,90
Other Liabilities,7,22,32,25,45
Total Liabilities,13,43,75,127,232
Fixed Assets,6,19,28,29,47
CWIP,0,0,0,46,39
Investments,0,0,3,7,6
Other Assets,7,24,45,45,140
Total Assets,13,43,75,127,232
