,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,76.0,148,72,54
Inventory Days,,,,
Days Payable,,,,
Cash Conversion Cycle,76.0,148,72,54
Working Capital Days,-4.0,9,30,42
ROCE %,,23,38,27
