,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,133.0,87,132,184,180,
Inventory Days,79.0,65,69,104,77,
Days Payable,108.0,32,59,65,60,
Cash Conversion Cycle,104.0,119,142,223,197,
Working Capital Days,106.0,116,137,213,193,
ROCE %,,9,9,8,8,
