,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,65,63,71,72,80,77,71,63,68,79,73,63
Inventory Days,110,119,136,106,85,93,94,99,93,73,66,71
Days Payable,98,125,138,98,117,120,117,103,133,126,112,108
Cash Conversion Cycle,77,57,69,80,49,50,48,59,28,25,26,26
Working Capital Days,68,53,75,94,76,62,40,67,28,28,35,38
ROCE %,14,13,12,0,-2,5,9,1,6,23,34,20
