,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2460.0,2507.0,2806.0,3013.0,3405.0,3292.0,3390.0,3888.0,3582.0,2898.0,3277.0,3375.0,3707.0
Expenses,2299.0,2267.0,2586.0,2723.0,3176.0,3114.0,3174.0,3577.0,3394.0,2843.0,3143.0,3177.0,3473.0
Operating Profit,161.0,240.0,219.0,290.0,229.0,177.0,215.0,311.0,188.0,55.0,134.0,198.0,234.0
OPM %,7.0,10.0,8.0,10.0,7.0,5.0,6.0,8.0,5.0,2.0,4.0,6.0,6.0
Other Income,427.0,6.0,-17.0,3.0,3.0,19.0,11.0,3.0,10.0,12.0,27.0,9.0,16.0
Interest,9.0,6.0,10.0,3.0,6.0,4.0,4.0,5.0,4.0,3.0,2.0,8.0,2.0
Depreciation,44.0,43.0,42.0,42.0,43.0,42.0,44.0,45.0,45.0,46.0,47.0,47.0,47.0
Profit before tax,535.0,197.0,149.0,248.0,183.0,150.0,179.0,264.0,149.0,18.0,112.0,152.0,200.0
Tax %,23.0,41.0,63.0,21.0,25.0,26.0,16.0,26.0,24.0,41.0,27.0,26.0,26.0
Net Profit,413.0,115.0,56.0,197.0,137.0,110.0,150.0,197.0,113.0,11.0,82.0,113.0,149.0
EPS in Rs,95.37,26.6,12.89,45.58,31.73,25.5,34.62,45.45,26.13,2.46,19.03,26.03,34.45
