,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,7.53,11.49,11.94,4.47,10.21,10.35,9.86,7.87,6.78,5.04,5.34,3.97,3.12
Expenses,7.43,10.9,10.47,4.7,9.3,9.6,11.57,7.46,6.35,5.7,5.64,4.18,3.71
Operating Profit,0.1,0.59,1.47,-0.23,0.91,0.75,-1.71,0.41,0.43,-0.66,-0.3,-0.21,-0.59
OPM %,1.33,5.13,12.31,-5.15,8.91,7.25,-17.34,5.21,6.34,-13.1,-5.62,-5.29,-18.91
Other Income,0.01,0.01,0.08,0.0,-0.08,0.08,1.69,0.02,0.34,0.01,1.78,0.0,0.02
Interest,0.1,0.11,0.33,0.15,0.11,0.15,0.12,0.13,0.24,0.23,0.22,0.22,0.23
Depreciation,0.24,0.14,0.36,0.13,0.13,0.13,0.38,0.14,0.13,0.21,0.12,0.1,0.11
Profit before tax,-0.23,0.35,0.86,-0.51,0.59,0.55,-0.52,0.16,0.4,-1.09,1.14,-0.53,-0.91
Tax %,0.0,0.0,11.63,0.0,3.39,25.45,9.62,18.75,25.0,-1.83,0.0,0.0,1.1
Net Profit,-0.23,0.36,0.77,-0.51,0.57,0.41,-0.47,0.12,0.3,-1.1,1.14,-0.53,-0.9
EPS in Rs,-0.08,0.13,0.27,-0.18,0.2,0.14,-0.16,0.04,0.11,-0.39,0.4,-0.19,-0.32
