,2012-06-01,2013-06-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,58,63,79,59,64,46,51,47,44,54,57,57
Inventory Days,22,25,25,5,9,9,11,11,9,6,6,4
Days Payable,136,141,153,126,143,105,148,143,114,134,167,140
Cash Conversion Cycle,-56,-53,-49,-62,-71,-50,-87,-84,-60,-74,-105,-79
Working Capital Days,52,65,74,35,42,-17,10,-3,-19,41,41,30
ROCE %,6,6,6,10,9,6,10,7,0,0,2,3
