,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,37.12,24.89,20.87,7.8,51.9,51.66,53.11,52.97
FIIs,13.15,6.69,6.3,4.68,0.09,3.3,2.24,0.75
DIIs,0.34,0.29,0.42,0.27,1.48,1.23,1.38,1.54
Public,49.38,68.13,72.41,87.25,46.53,43.81,43.27,44.74
No. of Shareholders,104207.0,112121.0,104509.0,92689.0,94836.0,92049.0,90000.0,91448.0
