,2010-03-01,2011-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9
Reserves,-10.1,-10.25,-10.68,-10.86,-10.99,-10.96,-11.09,-9.52,-9.73,-9.89,-10.08,-10.45,21.79
Borrowings,2.72,2.72,2.78,2.83,2.83,2.37,2.49,0.0,0.0,0.08,0.29,0.55,0.3
Other Liabilities,0.32,0.29,0.16,0.11,0.09,0.05,0.07,0.01,0.03,0.07,0.04,0.02,0.11
Total Liabilities,2.84,2.66,2.16,1.98,1.83,1.36,1.37,0.39,0.2,0.16,0.15,0.02,32.1
Fixed Assets,1.52,1.34,0.94,0.72,0.65,0.64,0.63,0.0,0.0,0.0,0.0,0.0,0.0
CWIP,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
Other Assets,0.91,0.91,0.81,0.85,0.77,0.31,0.33,0.39,0.2,0.16,0.15,0.02,12.1
Total Assets,2.84,2.66,2.16,1.98,1.83,1.36,1.37,0.39,0.2,0.16,0.15,0.02,32.1
