,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-2,1,0,1
Cash from Investing Activity,-1,-1,-1,-3
Cash from Financing Activity,4,-2,1,5
Net Cash Flow,1,-2,0,3
