,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,16.35,18.11,22.44,26.41,35.96,16.16,19.92,13.18,13.35,14.65,18.84,24.62,18.26
Expenses,13.18,15.18,17.97,21.46,28.7,13.74,14.64,10.8,10.85,11.96,16.23,20.56,14.4
Operating Profit,3.17,2.93,4.47,4.95,7.26,2.42,5.28,2.38,2.5,2.69,2.61,4.06,3.86
OPM %,19.39,16.18,19.92,18.74,20.19,14.98,26.51,18.06,18.73,18.36,13.85,16.49,21.14
Other Income,0.87,0.45,0.85,0.76,0.85,0.86,0.92,0.82,0.73,0.65,0.83,0.99,3.03
Interest,0.05,0.04,0.32,0.04,0.03,0.03,0.1,0.06,0.04,0.06,0.12,0.04,0.02
Depreciation,0.21,0.22,0.19,0.22,0.21,0.23,0.18,0.19,0.19,0.19,0.2,0.23,0.16
Profit before tax,3.78,3.12,4.81,5.45,7.87,3.02,5.92,2.95,3.0,3.09,3.12,4.78,6.71
Tax %,23.28,18.91,27.03,25.32,11.18,25.17,27.03,25.42,29.33,28.48,34.29,25.31,25.19
Net Profit,2.89,2.52,3.5,4.08,6.99,2.25,4.32,2.2,2.11,2.2,2.05,3.57,5.01
EPS in Rs,6.84,5.97,8.25,9.6,16.51,5.33,10.19,5.21,5.0,5.21,4.83,8.44,11.84
