,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,180.0,16,444,212,28
Inventory Days,466.0,95,383,572,90
Days Payable,466.0,63,703,215,46
Cash Conversion Cycle,181.0,47,123,569,72
Working Capital Days,17.0,27,154,418,102
ROCE %,,32,26,-3,52
