,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,43.33,9.69,16.3,5.51,2.85,69.11,5.44,33.41,83.61,195.73,58.73,71.05,52.04
Expenses,28.23,12.13,19.62,8.48,4.42,66.0,8.43,38.11,79.19,151.33,49.92,66.73,40.92
Operating Profit,15.1,-2.44,-3.32,-2.97,-1.57,3.11,-2.99,-4.7,4.42,44.4,8.81,4.32,11.12
OPM %,34.85,-25.18,-20.37,-53.9,-55.09,4.5,-54.96,-14.07,5.29,22.68,15.0,6.08,21.37
Other Income,0.27,0.04,0.13,0.19,0.42,0.24,8.75,0.37,3.22,1.03,0.37,0.91,1.46
Interest,0.25,0.4,1.18,1.46,0.85,0.67,3.04,0.98,2.34,1.36,3.08,1.64,2.62
Depreciation,0.02,0.02,0.02,0.08,0.03,0.04,0.08,0.17,0.17,0.19,0.21,0.18,0.22
Profit before tax,15.1,-2.82,-4.39,-4.32,-2.03,2.64,2.64,-5.48,5.13,43.88,5.89,3.41,9.74
Tax %,24.44,23.4,27.33,14.35,39.41,32.95,29.17,24.64,41.52,25.32,37.18,31.96,37.37
Net Profit,11.41,-2.15,-3.19,-3.7,-1.23,1.78,1.87,-4.13,3.0,32.77,3.7,2.32,6.1
EPS in Rs,8.13,-1.35,-1.78,-1.33,0.03,1.02,0.83,-1.61,-0.24,26.76,5.02,3.25,2.48
