,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,72.99,73.51,73.51,73.51,73.51,73.51
Public,27.01,26.49,26.49,26.49,26.48,26.49
No. of Shareholders,87.0,83.0,85.0,1929.0,16710.0,16963.0
