,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,,0,0.28,-6.16,0.12,-2.22
Cash from Investing Activity,,,0,-0.02,-0.03,-0.02,0.0
Cash from Financing Activity,,,0,0.0,6.0,0.0,2.19
Net Cash Flow,,,0,0.26,-0.19,0.1,-0.03
