,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,51.44,72.79,72.14,51.07,57.54,60.46,65.04,71.49,81.51,61.15,64.14,61.05,66.85
Expenses,50.74,71.8,69.05,50.5,56.23,58.34,61.54,68.86,78.64,58.3,62.58,59.08,64.57
Operating Profit,0.7,0.99,3.09,0.57,1.31,2.12,3.5,2.63,2.87,2.85,1.56,1.97,2.28
OPM %,1.36,1.36,4.28,1.12,2.28,3.51,5.38,3.68,3.52,4.66,2.43,3.23,3.41
Other Income,1.78,1.66,0.77,0.69,0.73,0.85,0.43,0.51,0.66,0.31,0.95,0.37,0.37
Interest,1.88,2.02,1.95,1.5,1.35,1.27,1.22,1.27,1.44,1.36,0.71,0.61,0.6
Depreciation,0.54,0.59,0.58,0.55,0.68,0.68,0.72,0.77,0.74,0.71,0.7,0.7,0.71
Profit before tax,0.06,0.04,1.33,-0.79,0.01,1.02,1.99,1.1,1.35,1.09,1.1,1.03,1.34
Tax %,66.67,0.0,25.56,-2.53,-100.0,9.8,-7.04,-0.91,8.15,-7.34,-24.55,-0.97,0.0
Net Profit,0.02,0.03,0.98,-0.81,0.03,0.92,2.14,1.11,1.25,1.17,1.37,1.04,1.34
EPS in Rs,0.0,0.0,0.15,-0.12,0.0,0.14,0.32,0.17,0.19,0.18,0.21,0.16,0.21
