,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,13.41,10.8,15.21,12.53,11.82,10.24,11.52,10.52,8.0,8.28,9.17,9.0,6.4
Expenses,13.04,10.4,14.13,11.94,11.43,9.58,10.59,10.4,7.99,8.09,8.99,9.2,5.75
Operating Profit,0.37,0.4,1.08,0.59,0.39,0.66,0.93,0.12,0.01,0.19,0.18,-0.2,0.65
OPM %,2.76,3.7,7.1,4.71,3.3,6.45,8.07,1.14,0.12,2.29,1.96,-2.22,10.16
Other Income,0.14,0.18,0.13,0.11,0.12,0.11,0.14,0.11,0.18,0.14,0.13,0.11,0.1
Interest,-0.16,0.0,0.13,0.02,0.01,0.06,0.32,0.26,0.05,0.06,-0.06,0.05,0.14
Depreciation,0.18,0.19,0.18,0.18,0.19,0.19,0.19,0.19,0.2,0.2,0.19,0.2,0.2
Profit before tax,0.49,0.39,0.9,0.5,0.31,0.52,0.56,-0.22,-0.06,0.07,0.18,-0.34,0.41
Tax %,26.53,28.21,40.0,28.0,29.03,28.85,17.86,0.0,0.0,28.57,77.78,0.0,4.88
Net Profit,0.35,0.29,0.53,0.35,0.23,0.38,0.45,-0.22,-0.06,0.05,0.04,-0.34,0.39
EPS in Rs,0.38,0.32,0.58,0.38,0.25,0.42,0.49,-0.24,-0.07,0.05,0.04,-0.37,0.43
