,2013-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,126.14,427.05,289.16,544.93,4453.00,594.19,387.81,457.44,503.33
Inventory Days,,,,0.00,0.00,,657.0,1460.0,513.7,2640.17
Days Payable,,,,,,,778.67,538.81,153.21,511.0
Cash Conversion Cycle,,126.14,427.05,289.16,544.93,4453.00,472.52,1309.0,817.93,2632.5
Working Capital Days,,751.47,890.60,929.09,804.54,22995.00,2750.23,975.23,843.77,995.0
ROCE %,,,1.25,0.31,1.85,-1.83,0.0,17.05,1.87,7.84
