,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,0.89,19.64,19.64,19.64,19.64,14.98,11.67,4.01
Public,99.11,80.36,80.36,80.36,80.36,85.02,88.32,95.98
No. of Shareholders,598.0,595.0,411.0,471.0,709.0,6072.0,5060.0,4603.0
