,2013-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,-0.88,-0.76,0.71,-1.38,0.01,-0.04,-0.59,-0.04,-1.5
Cash from Investing Activity,0,0.19,-0.7000000000000001,-0.05,0.75,-0.02,-0.02,-0.08,-0.14,-9.68
Cash from Financing Activity,0,1.08,1.12,-0.22,0.26,0.0,-0.04,0.87,-0.02,11.2
Net Cash Flow,0,0.39,-0.34,0.44,-0.37,-0.01,-0.1,0.2,-0.2,0.02
