,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,27,27,27,27,27,27,27,27,27,27,27,27,27
Reserves,642,702,754,803,937,1003,1115,1288,1494,1737,1960,2125,2215
Borrowings,650,768,904,849,960,799,592,337,400,288,202,754,883
Other Liabilities,315,308,332,411,390,392,498,581,540,543,555,762,828
Total Liabilities,1634,1804,2017,2089,2313,2221,2232,2233,2460,2595,2744,3668,3953
Fixed Assets,502,529,570,573,729,704,685,714,743,810,821,1213,1601
CWIP,5,5,8,1,2,2,20,16,18,38,30,327,75
Investments,111,109,108,98,205,205,205,155,155,155,135,135,135
Other Assets,1016,1161,1330,1418,1376,1309,1321,1347,1543,1592,1757,1993,2142
Total Assets,1634,1804,2017,2089,2313,2221,2232,2233,2460,2595,2744,3668,3953
