,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,222.81,101.95,77.69,148.5
Inventory Days,70.39,43.03,94.86,124.82
Days Payable,190.19,86.46,67.41,59.62
Cash Conversion Cycle,103.01,58.51,105.14,213.7
Working Capital Days,167.52,144.65,110.1,212.34
ROCE %,,18.66,24.15,27.53
