,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,1.43,2.74,6.0,-0.63
Cash from Investing Activity,-2.04,-2.81,-5.35,-3.67
Cash from Financing Activity,2.2,-2.04,-1.93,5.48
Net Cash Flow,1.59,-2.11,-1.29,1.18
