,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,7.0,7.0,7.0,7.0,8.48
Reserves,5.3,7.73,12.02,18.4,54.42
Borrowings,12.9,11.95,14.1,21.77,15.88
Other Liabilities,8.06,10.92,9.68,8.33,5.1
Total Liabilities,33.26,37.6,42.8,55.5,83.88
Fixed Assets,11.97,11.63,12.64,8.98,11.12
CWIP,0.33,0.45,1.08,3.84,0.45
Investments,0.0,0.0,0.0,0.0,0.0
Other Assets,20.96,25.52,29.08,42.68,72.31
Total Assets,33.26,37.6,42.8,55.5,83.88
