,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11,23,23,23,23,23,23,23,23,23,23,21,21
Reserves,438,468,485,517,544,572,595,658,659,750,903,912,970
Borrowings,149,43,38,68,182,333,523,754,221,494,497,947,1154
Other Liabilities,391,361,358,382,613,653,672,916,975,1120,1519,1435,2210
Total Liabilities,989,895,902,990,1361,1581,1813,2350,1877,2387,2942,3315,4356
Fixed Assets,40,34,29,22,22,43,37,35,69,64,114,128,143
CWIP,0,0,0,0,0,0,0,0,1,0,1,10,17
Investments,28,38,39,41,43,88,136,195,86,117,171,57,46
Other Assets,921,823,834,927,1296,1450,1641,2120,1720,2207,2657,3120,4151
Total Assets,989,895,902,990,1361,1581,1813,2350,1877,2387,2942,3315,4356
