,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Expenses,0.25,0.31,0.36,0.41,0.33,0.27,0.59,0.39,0.29,0.40,0.54,0.40,0.24
Operating Profit,-0.25,-0.3,-0.36,-0.41,-0.33,-0.27,-0.59,-0.39,-0.29,-0.40,-0.54,-0.40,-0.24
OPM %,,-3000.0,,,,,,,,,,,
Other Income,0.58,0.58,0.61,0.62,0.76,0.62,0.57,0.62,0.76,0.67,0.52,1.00,0.67
Interest,0.05,0.04,0.03,0.03,0.02,0.03,0.01,0.02,0.02,0.02,0.02,0.02,0.02
Depreciation,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
Profit before tax,0.15,0.11,0.09,0.05,0.28,0.19,-0.16,0.08,0.32,0.12,-0.17,0.45,0.28
Tax %,26.67,36.36,100.00,40.00,32.14,36.84,-18.75,75.00,15.62,50.00,-29.41,26.67,42.86
Net Profit,0.11,0.07,0.01,0.02,0.20,0.11,-0.19,0.03,0.28,0.06,-0.23,0.33,0.16
EPS in Rs,0.26,0.17,0.02,0.05,0.47,0.26,-0.45,0.07,0.66,0.14,-0.54,0.78,0.38
