,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,67.0,66,77,80
Inventory Days,194.0,219,347,399
Days Payable,112.0,94,167,177
Cash Conversion Cycle,149.0,191,257,301
Working Capital Days,112.0,120,151,170
ROCE %,,41,40,27
