,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0,0,0,9,9
Reserves,15,22,30,70,75
Borrowings,3,4,1,5,4
Other Liabilities,9,11,8,14,17
Total Liabilities,27,36,39,97,106
Fixed Assets,0,0,9,15,19
CWIP,0,0,0,0,0
Investments,0,0,0,0,0
Other Assets,27,35,30,82,87
Total Assets,27,35,39,97,106
