,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,54.74,54.74,54.74,54.9,54.9,53.9,51.22,51.22
FIIs,6.78,3.19,2.63,2.56,1.28,1.63,1.44,1.37
DIIs,9.4,14.75,15.05,15.59,16.82,14.19,15.7,15.58
Public,29.08,27.32,27.58,26.96,27.0,30.28,31.64,31.81
No. of Shareholders,4221.0,5142.0,5722.0,5921.0,5960.0,12135.0,12889.0,14278.0
