,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,54.9,54.9,54.9,53.9,53.9,53.9,51.22,51.22,51.22,51.22,51.22,51.22
FIIs,0.82,1.28,1.33,1.55,1.59,1.63,1.44,1.46,1.44,1.44,1.45,1.37
DIIs,17.27,16.82,16.8,14.86,14.22,14.19,18.46,13.37,13.1,15.7,15.6,15.58
Public,27.02,27.0,26.97,29.7,30.29,30.28,28.88,33.95,34.25,31.64,31.71,31.81
No. of Shareholders,5814.0,5960.0,6192.0,6351.0,10958.0,12135.0,13202.0,13512.0,13316.0,12889.0,14060.0,14278.0
