,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,72,65,54,54,50,38,41,28,26
Inventory Days,,160,168,147,156,163,202,229,195,174
Days Payable,,129,128,83,96,86,91,135,99,91
Cash Conversion Cycle,,103,105,117,115,128,149,135,123,108
Working Capital Days,,94,66,79,77,88,88,88,80,58
ROCE %,,20,16,17,19,19,18,15,14,14
