,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,70.82,70.82,70.82,70.82,62.23,64.67,64.68,64.68
FIIs,4.47,4.54,6.19,6.52,6.79,5.33,5.32,5.32
DIIs,0.2,0.16,0.03,0.0,11.41,10.0,1.25,1.25
Public,24.51,24.48,22.96,22.66,19.57,20.0,28.75,28.76
No. of Shareholders,9421.0,8750.0,9312.0,8723.0,7810.0,9954.0,9534.0,9088.0
