,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,19,22,22,22,22,22,22,21,21,21,21,21,21
Reserves,131,303,358,392,424,474,490,463,524,583,667,756,716
Borrowings,64,89,118,129,98,65,56,48,117,118,156,331,509
Other Liabilities,61,73,127,140,167,142,156,257,249,214,274,389,345
Total Liabilities,276,487,625,682,711,704,723,788,910,937,1117,1497,1591
Fixed Assets,49,105,167,181,163,163,156,150,228,225,232,281,324
CWIP,19,23,20,1,1,3,0,0,2,1,3,19,2
Investments,0,40,50,48,50,117,128,138,134,178,217,243,207
Other Assets,207,318,387,452,497,421,438,501,546,533,664,954,1058
Total Assets,276,487,625,682,711,704,723,788,910,937,1117,1497,1591
