,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,98.0,404.0,109.0,42.0,238.0,462.0,162.0,113.0,249.0,520.0,237.0,139.0,212.0
Expenses,83.0,288.0,110.0,50.0,186.0,348.0,140.0,108.0,198.0,389.0,204.0,143.0,178.0
Operating Profit,15.0,116.0,-1.0,-9.0,53.0,114.0,23.0,4.0,51.0,130.0,33.0,-4.0,34.0
OPM %,15.0,29.0,-1.0,-21.0,22.0,25.0,14.0,4.0,20.0,25.0,14.0,-3.0,16.0
Other Income,4.0,4.0,6.0,7.0,6.0,5.0,8.0,3.0,4.0,6.0,8.0,8.0,6.0
Interest,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,10.0,5.0,7.0,10.0
Depreciation,9.0,9.0,9.0,8.0,9.0,10.0,10.0,9.0,9.0,10.0,13.0,11.0,13.0
Profit before tax,7.0,108.0,-7.0,-13.0,45.0,104.0,16.0,-5.0,40.0,116.0,22.0,-15.0,18.0
Tax %,39.0,26.0,47.0,21.0,24.0,26.0,22.0,27.0,24.0,26.0,8.0,25.0,25.0
Net Profit,4.0,79.0,-4.0,-10.0,34.0,77.0,13.0,-4.0,30.0,86.0,20.0,-12.0,13.0
EPS in Rs,2.14,38.28,-1.91,-4.91,16.36,37.36,6.2,-1.89,14.62,41.63,9.66,-5.59,6.45
