,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,67.08,74.02,69.81,48.08,93.59,86.66,88.5,94.48,100.46,87.12,78.43,77.78,84.61
Expenses,62.51,67.19,64.35,40.82,85.57,78.88,80.49,83.25,88.03,78.6,73.24,74.4,80.63
Operating Profit,4.57,6.83,5.46,7.26,8.02,7.78,8.01,11.23,12.43,8.52,5.19,3.38,3.98
OPM %,6.81,9.23,7.82,15.1,8.57,8.98,9.05,11.89,12.37,9.78,6.62,4.35,4.7
Other Income,0.26,0.19,0.62,0.04,0.27,0.43,0.68,0.36,0.35,0.25,0.67,0.26,0.61
Interest,1.1,0.81,0.76,0.78,0.82,0.58,0.62,0.51,0.3,0.32,0.55,0.57,0.62
Depreciation,1.65,1.65,1.57,1.57,1.63,1.6,1.68,1.75,1.74,1.75,1.79,1.88,1.9
Profit before tax,2.08,4.56,3.75,4.95,5.84,6.03,6.39,9.33,10.74,6.7,3.52,1.19,2.07
Tax %,27.4,30.7,26.67,46.87,42.98,31.18,27.39,29.26,28.96,30.75,29.55,31.09,32.85
Net Profit,1.51,3.16,2.75,2.63,3.33,4.15,4.64,6.6,7.63,4.64,2.48,0.82,1.39
EPS in Rs,0.7,1.46,1.27,1.22,1.54,1.92,2.15,3.06,3.53,2.15,1.15,0.38,0.64
