,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,56,27,-19,-147,12,-16,91,161,-101
Cash from Investing Activity,-1,-1,1,-1,0,-7,-42,29,-82
Cash from Financing Activity,23,-20,27,141,-11,21,-19,-74,95
Net Cash Flow,78,6,10,-7,0,-1,30,116,-87
