,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,494.0,79,71,72,72
Inventory Days,824.0,82,75,62,60
Days Payable,850.0,94,82,94,87
Cash Conversion Cycle,469.0,67,63,41,45
Working Capital Days,504.0,76,73,46,51
ROCE %,,16,14,18,26
