,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,1,-7,1,10,-11
Cash from Investing Activity,0,0,0,-1,0
Cash from Financing Activity,-1,10,-3,-1,6
Net Cash Flow,0,3,-2,8,-5
