,2011-03-01,2012-09-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,63,40,118,118,118,118,118,125,125,125,125,125,224.0
Reserves,-230,-31,-65,-89,94,104,49,43,59,122,170,221,602.0
Preference Capital,51,5,5,65,0,0,92,29,34,28,39,38,
Borrowings,120,0,50,50,350,525,517,538,533,542,902,1108,1295.0
Other Liabilities,118,32,32,104,46,130,206,176,201,186,232,342,302.0
Total Liabilities,71,41,135,183,609,877,890,883,917,975,1429,1795,2423.0
Fixed Assets,44,21,53,49,156,664,766,740,707,681,726,711,726.0
CWIP,0,4,17,93,350,102,0,0,6,46,130,816,1099.0
Investments,0,0,0,0,9,0,0,0,25,93,87,0,0.0
Other Assets,27,16,65,40,94,112,125,143,179,155,486,268,598.0
Total Assets,71,41,135,183,609,877,890,883,917,975,1429,1795,2423.0
