,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,45.79,45.79,45.79,45.79,42.12,44.09,46.07,46.07,45.0
FIIs,0.0,0.01,0.01,0.01,0.03,0.02,0.02,0.09,0.38
DIIs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07
Government,0.0,0.0,0.68,0.81,1.29,1.38,0.0,0.0,0.0
Public,54.21,54.2,53.52,53.4,56.56,54.5,53.91,53.85,54.56
No. of Shareholders,4153.0,4106.0,4165.0,3952.0,3676.0,3362.0,3577.0,5747.0,8806.0
