,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,85.97,171.82,131.47,210.61,20.39,63.48
Inventory Days,,,,,,
Days Payable,,,,,,
Cash Conversion Cycle,85.97,171.82,131.47,210.61,20.39,63.48
Working Capital Days,163.1,195.50,168.85,159.64,-1.61,41.33
ROCE %,,6.11,12.17,12.80,25.99,75.72
