,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,-0.3,0.55,1.32,4.17,1.23
Cash from Investing Activity,0,-0.19,-0.22,-1.69,-2.29,-3.1
Cash from Financing Activity,0,0.53,-0.41,0.37,-1.89,1.87
Net Cash Flow,0,0.04,-0.08,0.0,-0.01,0.0
