,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,8.91,6.31,19.07,7.15,13.2,15.44,10.45,9.83,8.68,15.87,12.12,20.68,15.4
Expenses,5.59,5.22,15.33,4.62,5.25,7.57,9.03,6.56,7.66,10.6,6.95,13.75,10.54
Operating Profit,3.32,1.09,3.74,2.53,7.95,7.87,1.42,3.27,1.02,5.27,5.17,6.93,4.86
OPM %,37.26,17.27,19.61,35.38,60.23,50.97,13.59,33.27,11.75,33.21,42.66,33.51,31.56
Other Income,0.01,0.0,1.64,2.81,0.1,0.0,0.01,0.09,0.85,0.0,1.21,0.0,0.0
Interest,0.12,0.11,0.07,0.07,0.05,0.06,0.25,0.09,0.12,0.18,0.18,0.06,0.02
Depreciation,0.35,0.36,0.29,0.26,0.23,0.22,0.16,0.22,0.27,0.28,0.37,0.22,0.26
Profit before tax,2.86,0.62,5.02,5.01,7.77,7.59,1.02,3.05,1.48,4.81,5.83,6.65,4.58
Tax %,0.35,3.23,25.5,14.37,16.86,26.48,38.24,19.02,46.62,19.75,30.36,24.36,13.76
Net Profit,2.85,0.6,3.74,4.29,6.46,5.58,0.63,2.47,0.79,3.86,4.06,5.03,3.95
EPS in Rs,1.07,0.23,1.41,1.62,2.44,1.79,0.2,0.78,0.25,1.2,1.25,1.54,1.2
