,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,51.97,53.18,53.18,53.18,53.18
Public,48.03,46.82,46.82,46.81,46.81
No. of Shareholders,554.0,583.0,688.0,639.0,632.0
