,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,33.65,30.67,31.12,34.56,37.19,34.46,39.03,38.52,44.2,39.05,42.59,44.44,48.18
Expenses,23.29,20.15,22.43,23.93,28.31,23.52,30.0,28.71,34.04,30.84,29.62,32.37,36.63
Operating Profit,10.36,10.52,8.69,10.63,8.88,10.94,9.03,9.81,10.16,8.21,12.97,12.07,11.55
OPM %,30.79,34.3,27.92,30.76,23.88,31.75,23.14,25.47,22.99,21.02,30.45,27.16,23.97
Other Income,2.1,1.99,1.6,1.8,1.72,2.2,2.1,2.19,2.37,3.82,2.79,3.49,3.91
Interest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01
Depreciation,1.87,1.85,1.86,1.88,1.89,1.98,2.03,2.2,2.44,2.41,2.47,2.61,2.66
Profit before tax,10.59,10.66,8.43,10.55,8.71,11.16,9.1,9.8,10.09,9.62,13.29,12.95,12.79
Tax %,24.93,25.05,21.83,25.02,28.13,24.28,26.59,25.31,24.48,27.44,26.03,25.41,24.71
Net Profit,7.94,7.99,6.59,7.91,6.27,8.45,6.68,7.32,7.62,6.99,9.83,9.66,9.64
EPS in Rs,18.08,18.19,15.0,18.01,14.27,19.24,15.21,16.66,17.35,15.91,22.38,21.99,21.95
