,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,65.04,65.04,65.16,62.72,25.93,3.27,2.59
FIIs,4.69,0.0,0.0,3.7,21.14,0.0,7.87
DIIs,0.0,1.13,0.03,2.19,0.0,0.0,0.0
Public,30.27,33.83,34.81,31.39,52.93,96.74,89.54
No. of Shareholders,36094.0,7376.0,5998.0,5408.0,72756.0,127023.0,119465.0
