,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,48.18,48.18,48.18,48.18,48.18,33.1,33.38,33.48
FIIs,2.18,4.22,2.18,2.18,2.18,0.0,0.0,0.0
DIIs,5.13,3.09,2.75,2.75,2.38,0.0,0.0,0.0
Government,0.0,0.0,0.0,0.02,0.02,0.07,0.15,0.15
Public,44.5,44.5,46.88,46.87,47.24,66.84,66.48,66.38
No. of Shareholders,9792.0,9690.0,10489.0,10520.0,13598.0,85384.0,93785.0,106626.0
