,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,1.28,0.39,-2.74,0.01,0,0,-0.89,-2.29,1.43,-3.9,0.08,0.07
Cash from Investing Activity,-1.58,0.0,2.88,0.0,0,0,0.65,-0.32,-0.78,3.25,0.0,0.03
Cash from Financing Activity,-0.13,-0.41,0.0,0.0,0,0,0.0,2.61,0.0,0.02,0.0,0.0
Net Cash Flow,-0.43,-0.02,0.14,0.01,0,0,-0.24,0.0,0.65,-0.64,0.08,0.11
