,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,31.01,31.32,31.38,31.38,31.38,31.43,31.44,31.44
DIIs,3.2,3.2,45.72,3.2,3.2,3.2,3.2,3.2
Public,65.79,65.48,22.9,65.42,65.42,65.37,65.37,65.36
No. of Shareholders,2585.0,2601.0,2608.0,2608.0,2714.0,2926.0,3091.0,3096.0
