,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1.6,3.2,3.2,3.2,3.2
Reserves,0.02,2.94,2.7,2.66,0.9
Borrowings,2.25,0.49,0.54,0.54,1.75
Other Liabilities,1.37,0.6000000000000001,0.21,0.58,0.79
Total Liabilities,5.24,7.23,6.65,6.98,6.64
Fixed Assets,0.14,0.08,0.04,0.08,0.06
CWIP,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0
Other Assets,5.1,7.15,6.61,6.9,6.58
Total Assets,5.24,7.23,6.65,6.98,6.64
