,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2023-03-01,2023-09-01
Promoters,71.87,71.87,71.87,71.87,71.87,71.87,71.87,71.87,71.87
Public,28.13,28.13,28.13,28.13,28.13,28.13,28.12,28.12,28.12
No. of Shareholders,55.0,57.0,56.0,55.0,55.0,53.0,54.0,53.0,52.0
