,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.0,0.02,0.05,0.00,0.47,0.37,0.5,1.47,0.09,0.09,67.62,14.29,16.61
Expenses,0.0,0.02,0.09,0.26,1.64,0.96,0.55,1.08,0.76,0.65,68.06,14.23,14.09
Operating Profit,0.0,0.00,-0.04,-0.26,-1.17,-0.59,-0.05,0.39,-0.67,-0.56,-0.44,0.06,2.52
OPM %,,0.00,-80.0,,-248.94,-159.46,-10.0,26.53,-744.44,-622.22,-0.65,0.42,15.17
Other Income,0.0,0.00,0.0,0.00,0.0,0.0,0.06,0.04,0.0,0.0,0.13,2.34,0.04
Interest,0.0,0.00,0.0,0.00,0.0,0.0,0.1,0.08,0.08,0.08,0.08,0.15,0.37
Depreciation,0.0,0.00,0.0,0.04,0.04,0.05,0.84,0.26,0.28,0.29,0.54,0.53,0.92
Profit before tax,0.0,0.00,-0.04,-0.30,-1.21,-0.64,-0.93,0.09,-1.03,-0.93,-0.93,1.72,1.27
Tax %,,,0.0,0.00,0.0,0.0,0.0,0.0,4.85,5.38,6.45,25.0,43.31
Net Profit,0.0,0.00,-0.04,-0.30,-1.21,-0.64,-0.93,0.09,-0.98,-0.88,-0.88,1.28,0.72
EPS in Rs,0.0,0.00,-0.13,-0.97,-3.92,-2.07,-3.01,0.29,-3.17,-2.85,-2.85,4.14,2.33
