,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,190.0,210.0,192.0,133.0,222.0,250.0,254.0,246.0,306.0,251.0,275.0,248.0,292.0
Expenses,156.0,171.0,167.0,105.0,182.0,212.0,209.0,203.0,268.0,229.0,235.0,212.0,246.0
Operating Profit,34.0,39.0,25.0,28.0,40.0,39.0,45.0,43.0,38.0,22.0,40.0,36.0,47.0
OPM %,18.0,18.0,13.0,21.0,18.0,15.0,18.0,17.0,12.0,9.0,14.0,15.0,16.0
Other Income,0.0,0.0,0.0,0.0,1.0,4.0,5.0,7.0,9.0,8.0,2.0,4.0,6.0
Interest,3.0,4.0,2.0,3.0,1.0,4.0,4.0,5.0,8.0,2.0,7.0,6.0,4.0
Depreciation,8.0,8.0,8.0,8.0,9.0,9.0,9.0,10.0,8.0,9.0,9.0,9.0,10.0
Profit before tax,23.0,27.0,15.0,17.0,31.0,30.0,37.0,35.0,30.0,19.0,25.0,25.0,38.0
Tax %,19.0,26.0,30.0,31.0,25.0,18.0,31.0,27.0,25.0,32.0,19.0,40.0,26.0
Net Profit,19.0,20.0,11.0,12.0,23.0,25.0,25.0,26.0,23.0,13.0,21.0,15.0,29.0
EPS in Rs,7.31,7.65,4.12,4.5,9.05,9.59,9.8,10.06,8.92,5.28,8.21,5.98,11.38
